time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,max_temp_fuel,temp_blanket,temp_fuel
3.6172757054731,4.1628858437224e+20,1.6282292271959e+21,4.05618058997e+21,2.7862150064488e+21,1.7473173493453e+21,4.2236526327175e+20,1027559431.0919,1106.4711134515,924.93117280877,967.54822205413
4.3407318465678,3.6628249481167e+20,1.4326400817883e+21,3.568935521414e+21,2.4515229623269e+21,1.5374217660037e+21,3.716284495838e+20,904123982.80713,1106.5005507905,924.93628641746,967.55079589963
5.2088792158813,3.1507273771571e+20,1.232343069772e+21,3.0699625919771e+21,2.1087752191122e+21,1.3224743805158e+21,3.196706258988e+20,777717953.80749,1106.5160632823,924.94152368294,967.55218831071
6.2506560590576,2.6426898665669e+20,1.0336340308334e+21,2.5749454561395e+21,1.7687448386815e+21,1.1092312053972e+21,2.6812485367464e+20,652314404.83776,1106.5235218037,924.94676257254,967.552486844
7.5007882708691,2.157461525892e+20,8.4384626627373e+20,2.1021524076682e+21,1.4439803518884e+21,9.0556174585463e+20,2.1889335136733e+20,532541198.62045,1106.525295987,924.95187202398,967.55148233685
9.0009469250429,1.7146211588778e+20,6.7063762383936e+20,1.6706603424361e+21,1.1475857582202e+21,7.1968388048207e+20,1.7396254198804e+20,423231048.64461,1106.5216391183,924.95672970452,967.54867113512
10.801137310051,1.3312961949135e+20,5.2070727959957e+20,1.2971584451201e+21,8.9102524456929e+20,5.58787330413e+20,1.3507041114307e+20,328612352.60706,1106.5043476786,924.96122328296,967.53747949163
12.961365772062,1.0211315011522e+20,3.9939204751256e+20,9.949411563894e+20,6.834304525396e+20,4.2859861993717e+20,1.0360105375359e+20,252052582.54467,1106.4698215849,924.96533179455,967.51889840179
15.553639926474,7.8877148019169e+19,3.0850857846834e+20,7.685343565803e+20,5.2791035453347e+20,3.3106749149549e+20,8.0025759036301e+19,194698009.4178,1106.4127089504,924.96910379236,967.49033418452
18.664368911769,6.3023349900651e+19,2.4649920290354e+20,6.1405781644159e+20,4.2179963290302e+20,2.6452248073176e+20,6.3940494815923e+19,155565671.66352,1106.3261309526,924.97267883208,967.45008797417
22.397243694123,5.335421646644e+19,2.0868003916527e+20,5.1984339374284e+20,3.5708341058749e+20,2.2393726305117e+20,5.4130296097871e+19,131699725.19323,1106.2020710675,924.97627747349,967.39915307786
26.876693432947,4.8198746979476e+19,1.8851532567961e+20,4.6960952408274e+20,3.2257779935074e+20,2.0229811001842e+20,4.8899795799614e+19,118975564.04208,1106.0340170546,924.98017053099,967.34189428997
32.252033119537,4.5855070032804e+19,1.7934851318036e+20,4.4677361323882e+20,3.0689208873464e+20,1.9246154495702e+20,4.6522249443886e+19,113192216.97237,1105.8231330584,924.98463814169,967.28431503019
38.702440743444,4.496920906098e+19,1.7588374153684e+20,4.3814266700299e+20,3.0096387441185e+20,1.8874420939671e+20,4.5623843640161e+19,111007329.2026,1105.5851430594,924.98994404278,967.23165081942
46.442929892133,4.4474739597065e+19,1.7395033800778e+20,4.3332828427811e+20,2.9765835862679e+20,1.8667268147795e+20,4.5123712053401e+19,109792615.72411,1105.2127927808,924.99596395951,967.10204879734
55.73151687056,4.4593602939609e+19,1.7441521444566e+20,4.3448630354324e+20,2.9845386730087e+20,1.8717162532301e+20,4.5244285174995e+19,110086311.02696,1104.9301736526,925.00369277505,967.07923507468
66.877821244672,4.4566054249645e+19,1.7430749679065e+20,4.3421813570475e+20,2.982697558184e+20,1.870562346631e+20,4.5216352244417e+19,110018533.1567,1104.7570471371,925.01307325738,967.06617127488
80.253386493606,4.4560115083521e+19,1.7428427932395e+20,4.3416039871027e+20,2.9823015550024e+20,1.8703144088147e+20,4.521029644816e+19,110003958.39414,1104.6789648616,925.02446719641,967.06061320058
96.304064792327,4.4558812039394e+19,1.7427918981012e+20,4.3414780420607e+20,2.9822154927806e+20,1.8702607217902e+20,4.5208916895681e+19,110000764.67778,1104.6526821283,925.03825882916,967.05843566223
100,4.4557126111197e+19,1.742725989338e+20,4.3413141125263e+20,2.9821030381595e+20,1.8701903058615e+20,4.5207198455999e+19,109996621.97472,1104.6487125764,925.04143861276,967.05776754045
