time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,max_temp_fuel,temp_blanket,temp_fuel
0.0029483411457712,8.1334793703607e+20,3.2139345203553e+21,8.0213574903954e+21,5.6028675547428e+21,3.6546142272852e+21,1.0185682706492e+21,1972673312.4435,1164.4150473558,974.92823046165,1024.2884502247
0.0035390093749255,8.1336904038122e+20,3.214017874264e+21,8.021565463721e+21,5.603012924595e+21,3.6547091928947e+21,1.0185948734298e+21,1972724491.5947,1164.4151010962,974.92824002911,1024.2885273385
0.0042478112499105,8.1337602391394e+20,3.2140454684901e+21,8.0216343629451e+21,5.6030611279654e+21,3.6547407405628e+21,1.0186037602645e+21,1972741423.8172,1164.4151665314,974.92825152771,1024.2886246403
0.0050983734998927,8.1337009494762e+20,3.2140220718804e+21,8.0215760874455e+21,5.6030204834019e+21,3.6547143060668e+21,1.0185964552804e+21,1972727037.4014,1164.4152463283,974.92826534861,1024.2887475544
0.0061190481998712,8.1335227319597e+20,3.2139517127259e+21,8.0214006907268e+21,5.6028980210386e+21,3.6546344859414e+21,1.018574249627e+21,1972683805.8452,1164.4153438541,974.92828196364,1024.2889032714
0.0073438578398454,8.1332279692206e+20,3.2138353335976e+21,8.0211105310538e+21,5.6026953957901e+21,3.6545023700854e+21,1.0185374563099e+21,1972612307.5798,1164.4154633959,974.92830194249,1024.2891013882
0.0088136294078145,8.1328066635348e+20,3.2136689883064e+21,8.0206957744892e+21,5.6024057456959e+21,3.6543134916061e+21,1.0184848377714e+21,1972510118.618,1164.4156104579,974.92832597353,1024.289354753
0.010577355289377,8.13223341396e+20,3.2134426482604e+21,8.0201314181991e+21,5.6020116127696e+21,3.6540564706023e+21,1.0184132277372e+21,1972371079.4479,1164.4157921685,974.92835488922,1024.2896805853
0.012693826347253,8.1314651362934e+20,3.2131393022284e+21,8.0193750458572e+21,5.6014833756908e+21,3.6537119924891e+21,1.0183172469409e+21,1972184742.1075,1164.4160178459,974.92838969699,1024.29010196
0.015233591616703,8.1304383145806e+20,3.2127338711518e+21,8.0183641219734e+21,5.6007773606722e+21,3.6532515767114e+21,1.0181889606842e+21,1971935703.6513,1164.416299793,974.92843161688,1024.2906497691
0.018281309940044,8.1290647683864e+20,3.21219153684e+21,8.0170118244903e+21,5.5998329313545e+21,3.6526356795123e+21,1.0180173507473e+21,1971602579.6063,1164.4166544267,974.92848212738,1024.2913652873
0.021938571928053,8.1272253873905e+20,3.2114652679392e+21,8.0152008753117e+21,5.5985681802229e+21,3.6518108843902e+21,1.0177875328498e+21,1971156484.345,1164.4171038917,974.92854302096,1024.2923034764
0.026327286313664,8.1247616814812e+20,3.2104924831725e+21,8.0127752190097e+21,5.5968741169381e+21,3.6507061120117e+21,1.0174797006534e+21,1970558981.4592,1164.4176783865,974.92861647117,1024.2935371602
