time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,max_temp_fuel,temp_blanket,temp_fuel
6.2506560590576,6.1170313211576e+17,2.4175972461131e+18,6.0351526816768e+18,4.2150636800072e+18,2.7490277896101e+18,7.6595272498757e+17,1482266.6940992,1177.2171282709,974.95036062786,1027.6892256123
7.5007882708691,3.9802208463989e+17,1.5727089671601e+18,3.9248759343206e+18,2.7414416633836e+18,1.7881364329519e+18,4.9835340521376e+17,965524.09139693,1176.462116833,974.93821560827,1024.2208288034
9.0009469250429,8.955935637518e+17,3.5378570451308e+18,8.8262666434745e+18,6.1655591849817e+18,4.0220618775095e+18,1.1213118049211e+18,2175291.7384807,1174.3300700785,974.92384209342,1020.1441689975
10.801137310051,3.8183803829245e+19,1.5083198608198e+20,3.7627818971765e+20,2.6285548420761e+20,1.714779888937e+20,4.7810520575386e+19,92773565.085047,1171.940902479,974.92227256488,1019.2268720141
12.60132769506,4.8281160875452e+19,1.9072529557356e+20,4.7581953069364e+20,3.3239255676494e+20,2.1684125820912e+20,6.045696735541e+19,117301794.66359,1169.7079837954,974.92498339202,1019.428179514
14.76155615707,4.6562442464999e+19,1.8393792398433e+20,4.5889306765992e+20,3.2056597293862e+20,2.0912329784209e+20,5.8302419740434e+19,113114021.71849,1166.9474120755,974.92743272002,1019.5390249306
17.353830311483,4.3679766346161e+19,1.7255002512135e+20,4.3048178784236e+20,3.0071702253233e+20,1.961731289909e+20,5.4690224781781e+19,106104568.61157,1163.3893790617,974.9287221172,1019.3666629168
20.464559296778,4.1289970404436e+19,1.6310941047852e+20,4.0692903891864e+20,2.8426384106503e+20,1.8544038452123e+20,5.1697815001931e+19,100301321.0284,1158.8023407761,974.92868920551,1018.9247523145
24.197434079131,4.0217407403016e+19,1.5887199199203e+20,3.9635705004395e+20,2.768784792503e+20,1.8062306649197e+20,5.035474991227e+19,97698194.498539,1153.334824506,974.92797468716,1018.4404317913
28.676883817956,3.9777527861973e+19,1.5713370616614e+20,3.9201981003396e+20,2.7384811598201e+20,1.7864610543882e+20,4.9803317273943e+19,96629542.811604,1147.7771746372,974.92708862202,1018.0805618816
34.052223504545,3.9567129617596e+19,1.563021156217e+20,3.8994476308229e+20,2.7239814113828e+20,1.776998590292e+20,4.9539220055158e+19,96117249.698997,1143.4056226611,974.92645481358,1017.8963195224
40.502631128453,3.9506469261112e+19,1.5606234190763e+20,3.8934647806276e+20,2.7198009598843e+20,1.7742693753423e+20,4.9462994152935e+19,95969105.454383,1141.0867782075,974.92665610731,1017.8499536921
48.243120277142,3.9564157395081e+19,1.5629015108925e+20,3.8991467066173e+20,2.7237690350806e+20,1.7768560216102e+20,4.9534975776333e+19,96108432.374267,1140.5331699424,974.92846389192,1017.876943062
57.531707255568,3.9598626273617e+19,1.564262820379e+20,3.9025421697864e+20,2.7261402675322e+20,1.7784018716878e+20,4.9577973228653e+19,96191692.449091,1140.7274932037,974.93248618091,1017.9061900392
68.67801162968,3.9604934422304e+19,1.5645117878056e+20,3.9031630098512e+20,2.7265735895983e+20,1.7786840852131e+20,4.9585762374274e+19,96206833.443929,1140.9415236168,974.9391284744,1017.9170188114
