time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,inlet_mean_temp,max_temp_fuel,temp_blanket,temp_fuel
0.045497190750011,8.2971542320125e+20,3.2773734237099e+21,8.1745921064076e+21,5.7094751023827e+21,3.7243688432537e+21,1.0417337683322e+21,2015926009.866,964.73269940309,1160.128943496,925.02331530738,1015.3834221871
0.054597628900013,8.2973005900594e+20,3.2774312208589e+21,8.1747362274753e+21,5.7095757720853e+21,3.7244345183455e+21,1.041752127255e+21,2015961598.0652,964.73267696511,1160.1289088266,925.02345864732,1015.383353571
0.065518154680015,8.2974435975136e+20,3.2774876958104e+21,8.1748770547922e+21,5.7096741435126e+21,3.7244986955592e+21,1.0417700641837e+21,2015996375.7572,964.73264986747,1160.1288662603,925.02363069157,1015.3832803322
0.078622785616018,8.2975801996688e+20,3.277541642446e+21,8.1750115816026e+21,5.7097681169397e+21,3.7245600053353e+21,1.0417871952852e+21,2016029600.6397,964.73261709995,1160.1288139083,925.0238371863,1015.3832028835
0.094348342739222,8.2977076400654e+20,3.2775919724137e+21,8.1751370948352e+21,5.7098557977696e+21,3.7246172119015e+21,1.0418031739911e+21,2016060602.7107,964.7325774139,1160.1287494501,925.02408502653,1015.383121638
0.11321901128707,8.2978236505406e+20,3.2776377901714e+21,8.1752513622173e+21,5.7099356272226e+21,3.7246692985218e+21,1.0418177148154e+21,2016088830.4453,964.73252925709,1160.1286700583,925.02438248562,1015.3830369253
0.13586381354448,8.2979265793839e+20,3.2776784435918e+21,8.1753527584536e+21,5.7100064704686e+21,3.7247155249873e+21,1.0418306094059e+21,2016113881.9491,964.73247068667,1160.1285723246,925.02473949054,1015.3829488902
0.16303757625338,8.2980154451665e+20,3.2777135452162e+21,8.1754403182254e+21,5.7100676536489e+21,3.7247554517697e+21,1.0418417332636e+21,2016135518.0677,964.73239925114,1160.1284521874,925.02516795229,1015.3828573756
0.19564609150405,8.2980899232659e+20,3.2777429669308e+21,8.1755137229209e+21,5.7101189546112e+21,3.7247889339806e+21,1.0418510440108e+21,2016153659.1506,964.73231182759,1160.1283048752,925.02568216232,1015.3827617899
0.23477630980486,8.2979977433039e+20,3.2777066694872e+21,8.1754233251838e+21,5.7100559270156e+21,3.7247478593658e+21,1.0418394760468e+21,2016131330.8287,964.73220442388,1160.1281143778,925.02629913316,1015.3826262364
0.28173257176583,8.2980946457401e+20,3.2777449662653e+21,8.1755188832103e+21,5.7101227223412e+21,3.724791452671e+21,1.0418515827672e+21,2016154925.5948,964.73207404043,1160.1278799841,925.02703960385,1015.3824904085
0.338080086119,8.2981702741212e+20,3.2777748678842e+21,8.1755935231782e+21,5.7101749173263e+21,3.7248255258698e+21,1.0418610086878e+21,2016173345.3027,964.73199355826,1160.1275946181,925.02792826757,1015.3823548741
0.4056971033428,8.2982145891385e+20,3.2777924090126e+21,8.1756373537144e+21,5.7102056012288e+21,3.7248455671872e+21,1.0418664852769e+21,2016184143.4838,964.73347421916,1160.1272498705,925.02899473467,1015.3822641329
0.48683752401136,8.2981191938384e+20,3.2777547708839e+21,8.1755435599443e+21,5.7101401492506e+21,3.7248028748586e+21,1.0418543775641e+21,2016160906.4508,964.7529918852,1160.1268129961,925.03027433586,1015.382862399
0.58420602881363,8.2969276913771e+20,3.2772841676934e+21,8.1743697656395e+21,5.7093201986592e+21,3.7242677862819e+21,1.0417044138296e+21,2015870578.849,964.89682363035,1160.1259386908,925.03180735294,1015.389424724
0.70104823457636,8.2891839288055e+20,3.2742254536429e+21,8.1667403307298e+21,5.7039904066517e+21,3.7207895081853e+21,1.0407305090518e+21,2013983624.7842,965.58374847185,1160.1216128666,925.03362710774,1015.4291350584
0.84125888149163,8.2533259576998e+20,3.2600622149627e+21,8.1314139111016e+21,5.6793128365968e+21,3.7046849755049e+21,1.036221748593e+21,2005246984.5276,967.82877955101,1160.0944797457,925.03569909092,1015.5927544124
1.00951165779,8.1221672093722e+20,3.2082601381184e+21,8.0022180334896e+21,5.5890689765456e+21,3.6457983859885e+21,1.0197375897212e+21,1973311601.968,973.08742096018,1159.9455978787,925.03769128863,1016.0707620526
1.2114149893479,7.7532725311518e+20,3.0625718121567e+21,7.6388909498434e+21,5.3353032361699e+21,3.4802313378175e+21,9.7339808312756e+20,1883565679.3366,982.33643768818,1159.287992962,925.03841443126,1017.0925352109
1.4536989872175,7.0240239598051e+20,2.7745642888557e+21,6.9206280469302e+21,4.8336340745973e+21,3.1529377312259e+21,8.8178958572728e+20,1706191488.4854,995.16025673792,1157.0761185707,925.0353815024,1018.8263243468
1.744439784661,5.8153541800992e+20,2.2972044419798e+21,5.7300999643205e+21,4.0021020094947e+21,2.6104813484362e+21,7.299665505032e+20,1412323535.2825,1009.8831868679,1151.1407391303,925.02419865753,1021.1939572928
2.0933287415933,4.1617763445454e+20,1.6441024243924e+21,4.1012116630412e+21,2.8643855488457e+21,1.8683429429471e+21,5.2230664929426e+20,1010492432.1404,1024.5040901041,1138.4262804783,924.99910734204,1023.9416637928
2.5119954899119,2.4512988854893e+20,9.6845537902138e+20,2.4159911126181e+21,1.6873155963983e+21,1.1005447890618e+21,3.0754175223068e+20,594940158.52338,1037.3623804047,1117.4266590943,924.95660383471,1027.211541834
3.0143955878943,1.1137730777342e+20,4.400684553924e+20,1.0979809823382e+21,7.6676434287319e+20,5.0008401947984e+20,1.3967344696126e+20,270119247.43063,1047.0344410007,1091.4936747707,924.89885296404,1031.4828928946
3.6172757054731,4.0219871126758e+19,1.589325176647e+20,3.9661969402279e+20,2.7694420631787e+20,1.8060203269784e+20,5.0412691056989e+19,97438085.204159,1051.9457208687,1068.740986731,924.83503872789,1036.7243472006
4.3407318465678,1.3032993501475e+19,5.1506511193477e+19,1.2856008214711e+20,8.9759022029503e+19,5.8527323871226e+19,1.6329601935253e+19,31544094.963544,1051.0113455951,1055.480399044,924.77619547315,1041.0887272943
5.2088792158813,4.246989623356e+18,1.6784717526362e+19,4.1896615316967e+19,2.9250564146095e+19,1.90720836678e+19,5.3205824175052e+18,10277098.270313,1045.7318827503,1050.577581929,924.73034697406,1042.1363456828
6.2506560590576,1.4534903823196e+18,5.7440681242865e+18,1.4336128826413e+19,1.0009385178252e+19,6.5267156655876e+18,1.8211447253021e+18,3519343.9638549,1040.5456663481,1048.1763525512,924.70047107477,1039.8102603489
7.5007882708691,4.933255158944e+17,1.9494097040084e+18,4.8645800590218e+18,3.3966680758604e+18,2.215002122337e+18,6.1822598064456e+17,1195372.6603969,1038.7319850878,1044.8394515488,924.68456446487,1036.8174093237
9.0009469250429,1.448461696019e+17,5.7234272716629e+17,1.428115869772e+18,9.9722058112209e+17,6.5032738117949e+17,1.8154001862623e+17,351110.59815397,1039.0415309407,1041.5904651644,924.67778017059,1035.2227572784
10.801137310051,3.7454740047759e+16,1.4799369149735e+17,3.6925870941721e+17,2.5785056013776e+17,1.6815816543273e+17,4.6944979931678e+16,90805.999633146,1038.604120485,1039.6687342432,924.67537751078,1034.3912089614
12.961365772062,9.4052258230354e+15,3.7161271937055e+16,9.2715560823576e+16,6.4744625368218e+16,4.2224717235397e+16,1.1789263918044e+16,22808.482358628,1036.9570333779,1038.282880365,924.67448030206,1033.1180749488
15.553639926474,2.4891678015199e+15,9.8345648870969e+15,2.4534793056373e+16,1.7133718141919e+16,1.1174598186056e+16,3.1204704190696e+15,6038.7665308166,1035.0904080181,1036.5850873662,924.67395457545,1031.3947835773
18.664368911769,7.7262981433518e+14,3.0524594599505e+15,7.6144704893005e+15,5.3177497636035e+15,3.4683757549359e+15,9.6869789478634e+14,1875.1838880776,1033.2681105804,1034.6044792384,924.67346723662,1029.5458613392
22.397243694123,4.3203532414515e+14,1.7067613914336e+15,4.2571854849543e+15,2.9732382846133e+15,1.9393039072093e+15,5.4173505580026e+14,1049.0065079199,1031.3003416866,1032.4829079853,924.67291080581,1027.5831360929
26.876693432947,-2.8310571333435e+14,-1.1183425880829e+15,-2.7892154707854e+15,-1.9480854345046e+15,-1.2706971638075e+15,-3.5503290039263e+14,-687.71275268331,1029.1562711967,1030.2183404009,924.67224453189,1025.4683020003
32.252033119537,29462800257286,1.1637766774504e+14,2.9022225932975e+14,2.0270925074034e+14,1.3222809920568e+14,36952010001550,71.60467315282,1026.8685646458,1027.8120835026,924.67144608076,1023.2147158327
38.702440743444,-922436185704.65,-3643443290979.5,-9085300633593.7,-6345959442857.3,-4139645500047.3,-1157103655925.2,-2.2430798466873,1024.4520912839,1025.2813163462,924.67048995155,1020.8393902612
46.442929892133,4994191004.0612,19725980516.91,49186614800.64,34356369065.44,22411708309.798,6265476033.4375,0.012151850862541,1021.922054739,1022.6443907632,924.66934604785,1018.3584885674
55.73151687056,43742873.112275,172752515.22271,430678638.36527,300821626.3883,196238053.34764,54878465.425441,0.00010647759386803,1019.2970462446,1019.920883776,924.66797864201,1015.7902899107
66.877821244672,654642.86933316,2584978.452391,6443506.5709901,4501178.5885518,2936612.5261595,821471.96270244,1.5943941793542e-06,1016.5968142127,1017.1312490822,924.66634544141,1013.1541167516
80.253386493606,5616.2831600316,22169.884665632,55248.178738917,38604.270376928,25191.801801958,7050.0004097808,1.3685012146893e-08,1013.8414682386,1014.2959227951,924.66439649719,1010.469455506
96.304064792327,7.5095363385512,29.545792937802,73.478148717267,51.511182006988,33.707813328302,9.4565729127916,1.8284806154465e-11,1011.0507540269,1011.434609025,924.66207298935,1007.7552659807
100,-2.4604448084358,-9.7177659433353,-24.222741624869,-16.914362388922,-11.031982047325,-3.0871249536485,-6.0022481366445e-12,1009.227196715,1010.122676115,924.66150704615,1006.274492878
