time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,temp_blanket,temp_fuel
8.7442129447518e-05,3.2426989971256e+18,1.2809517364444e+19,3.1934524712431e+19,2.2291878865765e+19,1.4512319776331e+19,4.0189995933144e+18,7966047.8674882,973.00010903747,973.00498340704
0.00010593055533702,3.4901148710111e+18,1.3786880057529e+19,3.437111843819e+19,2.3992715526252e+19,1.5619534557205e+19,4.3238219705105e+18,8573850.7315747,973.00013205541,973.0060339269
0.00012811666640443,3.8146392424418e+18,1.5068838882759e+19,3.7567080775835e+19,2.6223644744408e+19,1.7071878835748e+19,4.7253101385729e+18,9371079.9525639,973.00015966103,973.00729318618
0.00015473999968531,4.2483510663547e+18,1.6782116256324e+19,4.1838333938895e+19,2.9205184280941e+19,1.9012889105866e+19,5.2624133358542e+18,10436540.344374,973.00019276514,973.00880240318
0.00018668799962237,4.8414676877667e+18,1.9125084710905e+19,4.7679426467559e+19,3.3282549127581e+19,2.1667296291975e+19,5.9970695514919e+18,11893596.081472,973.00023245802,973.01061087501
0.00022502559954685,5.6758719889944e+18,2.2421203586668e+19,5.5896752329814e+19,3.901864018252e+19,2.5401552666537e+19,7.0306293156629e+18,13943401.319866,973.00028004443,973.01277759402
0.00027103071945622,6.891626445591e+18,2.7223756930323e+19,6.7869665589853e+19,4.7376313052703e+19,3.084248698776e+19,8.5365672886194e+18,16930034.745908,973.00033708555,973.01537327878
0.00032623686334746,8.7422970993392e+18,3.4534397991175e+19,8.6095318464255e+19,6.0098700761836e+19,3.912489741885e+19,1.0828968482396e+19,21476408.872135,973.0004054498,973.01848307528
0.00039248423601695,1.1719340291602e+19,4.6294509881522e+19,1.1541363842639e+20,8.056430687501e+19,5.2448226003633e+19,1.4516592851741e+19,28789839.475629,973.00048737595,973.02221054648
0.00047198108322034,1.685825676083e+19,6.6594595559011e+19,1.6602237428772e+20,1.1589165352971e+20,7.5446707119203e+19,2.0882101909988e+19,41414146.100628,973.00058555623,973.02668465407
0.00056737729986441,2.6581569421768e+19,1.0500426383885e+20,2.6177885271629e+20,1.8273430928538e+20,1.1896199314877e+20,3.2926244566257e+19,65300517.291456,973.00070326165,973.03207509312
0.0006818527598373,4.7377368438032e+19,1.8715319330734e+20,4.665786432218e+20,3.256944744638e+20,2.1203059815784e+20,5.8685739656299e+19,116387641.03059,973.0008445877,973.03863564074
0.00081922331180476,1.0010121455378e+20,3.9542638361736e+20,9.8581005839563e+20,6.8814313860589e+20,4.4798859466404e+20,1.2399413419568e+20,245909404.44239,973.00101516561,973.04686334208
0.00098406797416571,2.7200180664719e+20,1.0744793372124e+21,2.6787097840568e+21,1.869869197047e+21,1.2173051813347e+21,3.3692558029227e+20,668201112.23904,973.00122537021,973.05829164572
0.0011818815689988,1.1242920591213e+21,4.4412517338927e+21,1.1072177254319e+22,7.7289186446129e+21,5.0316136553202e+21,1.3926537680722e+21,2761930794.4077,973.00151472978,973.08169085206
0.0014192578827986,1.1864093884372e+22,4.6866291604458e+22,1.1683933249945e+23,8.155989368533e+22,5.3096874700119e+22,1.4696739181219e+22,29143824112.651,973.00244206396,973.25810197853
0.0015616836710785,2.577376934813e+22,1.0181310195741e+23,2.538243373692e+23,1.7718350506354e+23,1.1535075747669e+23,3.1929551857929e+22,63308450059.498,973.00345017503,973.47929855299
0.0017041094593583,5.5107705471528e+22,2.1768949233113e+23,5.427120600902e+23,3.7884777045838e+23,2.4664500189971e+23,6.8279232660309e+22,135342995455.95,973.00541203331,973.94383418957
0.0018750204052942,1.4182268769497e+23,5.6023350849475e+23,1.3967178179138e+24,9.7503484387212e+23,6.3483406746321e+23,1.7579758162882e+23,348163507674.11,973.01115458011,975.36464558544
0.0020801135404172,3.8069124043723e+23,1.5038042497543e+24,3.7493505829181e+24,2.6176996548967e+24,1.7047843665347e+24,4.725689194181e+23,933284511270.74,973.02928727954,979.92386211512
0.0022852066755402,6.7026577967144e+23,2.6476536595373e+24,6.6019235987509e+24,4.6102760666091e+24,3.0040133411552e+24,8.3429603906e+23,1639269195288.7,973.06117455946,987.94383170398
0.0024902998106632,8.2092726705896e+23,3.2426981080318e+24,8.0866982536467e+24,5.648507992442e+24,3.6832322511633e+24,1.0254441391378e+24,2001888452433.3,973.10040066756,997.76515648233
0.0026953929457862,7.8658121986096e+23,3.1067236966111e+24,7.748607816285e+24,5.4134220658398e+24,3.5323414077905e+24,9.8568796136627e+23,1912637127013.6,973.1381882112,1007.1761399051
0.0029415047079338,6.0607886850862e+23,2.3935317896727e+24,5.9704584594746e+24,4.1719028540168e+24,2.7238281654612e+24,7.6172375786191e+23,1469779659076.3,973.17335339056,1015.8802615343
0.0032368388225109,3.8334104068e+23,1.5137801136946e+24,3.7762763378486e+24,2.6390804292022e+24,1.7237978056072e+24,4.8289668613817e+23,927740340230.45,973.20026075479,1022.4914513261
0.0035912397600034,2.0495712120166e+23,8.0932691681964e+23,2.0190415818059e+24,1.4111563144638e+24,9.2199731976323e+23,2.5858194879775e+23,495384538914.87,973.21774795052,1026.7403484117
0.0040165208849945,9.4943972715717e+22,3.7490526363998e+23,9.3530822512561e+23,6.5374310369483e+23,4.2719673783492e+23,1.1988855812135e+23,229316990136.37,973.22773198334,1029.1119001912
0.0045268582349838,3.8730183065277e+22,1.5293364467125e+23,3.8154373614904e+23,2.6668958910811e+23,1.7428304249773e+23,4.8924769304209e+22,93511858730.735,973.23294872593,1030.2850696186
0.0051392630549709,1.408368754462e+22,5.5613058991151e+22,1.3874859130463e+23,9.6981553068787e+22,6.3377791176105e+22,1.7791548085839e+22,33999087507.452,973.23563869275,1030.8120573259
0.0058741488389554,4.6763222127608e+21,1.8466759800955e+22,4.6075429190784e+22,3.2204188617953e+22,2.1043410342159e+22,5.9050744837162e+21,11288298474.719,973.2372186593,1031.0398627787
0.0067560117797369,1.5402442133437e+21,6.0835376802883e+21,1.5181491341636e+22,1.0609590563067e+22,6.9303019389715e+21,1.9421485778475e+21,3717935456.2282,973.23843702013,1031.1496972143
0.0078142473086746,6.2908739627921e+20,2.4857144813893e+21,6.2055509219598e+21,4.3354736697337e+21,2.8298419441113e+21,7.9072075748254e+20,1518501280.3003,973.23963565144,1031.2220277897
