time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,inlet_mean_temp,max_temp_fuel,temp_blanket,temp_fuel
0.28296313057657,2.2393995044437e+20,8.8553846429693e+20,2.2126723150394e+21,1.5481500659647e+21,1.013289884583e+21,2.8616360560937e+20,550900821.93159,922.99992929121,1018.698007542,923.13114134306,955.01639825215
0.33931064492974,2.13766515799e+20,8.4529813403374e+20,2.1120953843511e+21,1.4777736067901e+21,9.6723363827058e+20,2.7316730332279e+20,525928221.6483,922.99793597934,1020.2504619366,923.13324913835,955.04338639523
0.40692766215354,2.0526103205059e+20,8.1164055521589e+20,2.0279329525447e+21,1.4188870272073e+21,9.2870603377284e+20,2.6230425209049e+20,505096354.79481,922.96671605847,1021.8466894719,923.13549601912,954.90139583536
0.4880680828221,1.9993133709504e+20,7.9052361671215e+20,1.9750598687207e+21,1.3819009143613e+21,9.0452434829322e+20,2.5550206981104e+20,492126039.66067,922.68233130044,1023.4955813913,923.13787442898,954.5063562682
0.58543658762437,2.0066983369881e+20,7.9337704590917e+20,1.9820148990574e+21,1.3867880697254e+21,9.0776699346238e+20,2.5645859920298e+20,494153849.69592,921.09718472182,1025.1312444395,923.14043030643,953.71879837129
0.7022787933871,2.1438691270522e+20,8.4750885872407e+20,2.1169840187162e+21,1.4812665261845e+21,9.6967993945562e+20,2.7400934755022e+20,528235260.1643,915.46817657888,1026.7389568127,923.14341592272,952.25809621579
0.84248944030237,2.6166291435006e+20,1.0342461679141e+21,2.5830286005899e+21,1.8074400456787e+21,1.1833141754695e+21,3.3447025655463e+20,645182237.46608,902.33343295862,1028.4971584121,923.1478841205,949.69014671686
0.98270008721764,3.7056883502102e+20,1.4645304734288e+21,3.6571776302631e+21,2.5591678282663e+21,1.6756045746342e+21,4.7373993377156e+20,914291810.59585,885.09578087552,1030.8664492071,923.15522969557,946.6214081864
1.1229107341329,5.5344316910158e+20,2.187146739735e+21,5.4612640879404e+21,3.8217001539647e+21,2.5023726730807e+21,7.0762271691471e+20,1366070880.1092,867.62979825379,1034.1284519368,923.16782017453,943.69258816409
1.1930160575905,6.6153928876669e+20,2.6143078893061e+21,6.527752271014e+21,4.5680400343726e+21,2.9911074853502e+21,8.4588792181983e+20,1633125142.002,859.3433642338,1036.0744147524,923.17569204085,942.34996760703
1.2631213810482,7.5711709682819e+20,2.9920353253421e+21,7.4708686535115e+21,5.2280334558699e+21,3.4232938306319e+21,9.6816799565237e+20,1869265365.818,851.93321745549,1038.11195131,923.18493233921,941.10973044243
1.3332267045058,8.373898609494e+20,3.3093135984113e+21,8.2631069703816e+21,5.7824310957174e+21,3.7863276728041e+21,1.0708988096125e+21,2067615441.9031,845.69135864432,1040.2306836827,923.19528597832,939.94952838083
1.4033320279635,9.0680962952797e+20,3.5837268182185e+21,8.9483620560987e+21,6.2619537546833e+21,4.1003303947373e+21,1.1597741968421e+21,2239180125.9883,840.74934582914,1042.4692821017,923.2065681911,938.8684712933
1.4734373514211,9.7029010827328e+20,3.8346818801078e+21,9.5750801495341e+21,6.7005080185206e+21,4.3875099288018e+21,1.2410779081467e+21,2396100226.9502,837.09480602726,1044.9055890159,923.21867249444,937.88419363781
1.5435426748787,1.031030710606e+21,4.074812049372e+21,1.0174796286399e+22,7.1201666164137e+21,4.6623246493161e+21,1.3189005709198e+21,2546276484.4247,834.61298392717,1047.6300435563,923.23154344629,937.02231644763
1.6136479983364,1.0912737256506e+21,4.3129706132709e+21,1.0769605904255e+22,7.5363971332727e+21,4.934906383497e+21,1.3961072097394e+21,2695237381.5838,833.13558996448,1050.7500546649,923.24516144754,936.31059725326
1.683753321794,1.1527176583865e+21,4.5558657943347e+21,1.1376245962315e+22,7.9609177721659e+21,5.2129299481902e+21,1.4748660112215e+21,2847159294.1756,832.48292653777,1054.4585003679,923.25953406582,935.77619348975
1.7538586452516,1.2156497172745e+21,4.804632507318e+21,1.1997538534001e+22,8.395708335115e+21,5.4976915574664e+21,1.5555397233019e+21,3002727377.203,832.49213927377,1059.0003052116,923.27467328365,935.44041432013
1.8239639687093,1.2778877172221e+21,5.0506489035557e+21,1.2611951086995e+22,8.8257018207769e+21,5.7793234203903e+21,1.6353330964062e+21,3156530684.1159,833.03077951486,1064.6478225585,923.29055566496,935.30977530168
1.8940692921669,1.3353924328932e+21,5.2779541667481e+21,1.3179635910449e+22,9.2230090394754e+21,6.0395604066318e+21,1.7090763832864e+21,3298584389.7436,833.99881480336,1071.2695532911,923.30709242996,935.36984494802
1.9641746156245,1.3846289323621e+21,5.4725795891175e+21,1.3665724291582e+22,9.563221506724e+21,6.262415937813e+21,1.7722454207863e+21,3420164890.7199,835.32362474909,1078.8779052976,923.32413767826,935.58876973154
2.0342799390822,1.4242444451429e+21,5.6291795966513e+21,1.405687629817e+22,9.836996451547e+21,6.4417684320116e+21,1.8231070549956e+21,3517946947.2303,836.95213177643,1086.9733975199,923.34152373888,935.92751483286
2.1043852625398,1.4546510444864e+21,5.7493830581898e+21,1.4357160822565e+22,1.0047176514844e+22,6.5794757945669e+21,1.8621850950855e+21,3592964446.8665,838.84299036348,1095.2832302569,923.35908980566,936.34819618413
2.1744905859974,1.476936275743e+21,5.8374882798e+21,1.4577306536444e+22,1.0201268101367e+22,6.6804503344047e+21,1.890866753119e+21,3647914847.9844,840.96041992835,1103.5896851794,923.37669298863,936.81776304843
2.2445959094551,1.4921023758606e+21,5.8974562155474e+21,1.4727196207467e+22,1.0306187746943e+22,6.7492185756289e+21,1.9104295793073e+21,3685279394.2102,843.27020395435,1111.6750770425,923.39420708037,937.30840282612
2.3147012329127,1.5006407033858e+21,5.9312285468729e+21,1.4811670358762e+22,1.0365324154098e+22,6.7879977485184e+21,1.921497872774e+21,3706275001.6433,845.73770540088,1119.385190451,923.4115144489,937.79606548172
2.3988276210619,1.5017951626838e+21,5.9358205296869e+21,1.4823291422966e+22,1.0373475707889e+22,6.7933870338746e+21,1.9231202524714e+21,3709019145.5252,848.86443906145,1128.0263930122,923.43179278332,938.34234971699
2.4997792868409,1.4909121204657e+21,5.8928373928271e+21,1.4716112358348e+22,1.029848738517e+22,6.7443235691456e+21,1.9093256788188e+21,3682024225.4149,852.7504769125,1137.2727726645,923.45511076177,938.89794272144
2.6007309526199,1.4695332987781e+21,5.8083638835027e+21,1.4505290973213e+22,1.015096385869e+22,6.647742574553e+21,1.8820547520634e+21,3629120982.7516,856.67343951858,1145.1411365664,923.47714918944,939.33065484904
2.7016826183989,1.4395256364225e+21,5.6897769640064e+21,1.4209248456302e+22,9.9437971032635e+21,6.5120881878867e+21,1.8436965160265e+21,3554919037.1713,860.54940200105,1151.7136460321,923.49769304185,939.63683715009
2.8228246173337,1.3943931075368e+21,5.5114004598815e+21,1.3763875383696e+22,9.6321230607661e+21,6.3079793367368e+21,1.7859319680184e+21,3443356271.1215,865.02350655637,1157.7975411234,923.51992474119,939.84711085245
2.9681950160554,1.3324152870788e+21,5.2664285694912e+21,1.3152164818191e+22,9.2040387862985e+21,6.0276156064167e+21,1.7065381419359e+21,3290178062.7269,870.0318460338,1162.2375968924,923.54285245863,939.95272797509
3.1426394945215,1.2537517460317e+21,4.9554878006722e+21,1.2375671862756e+22,8.6606312892717e+21,5.6717050442668e+21,1.6057047507235e+21,3095771167.9931,875.50837859156,1164.5201109647,923.56483516116,940.01371340202
3.3170839729876,1.1755211163138e+21,4.6462474354034e+21,1.1603390300292e+22,8.1201666798132e+21,5.3177106630066e+21,1.5053860909913e+21,2902437159.9109,880.57254177073,1163.6767604978,923.58139401999,940.1247786004
3.4915284514537,1.1000677821602e+21,4.347979924771e+21,1.0858488618923e+22,7.5988602034941e+21,4.9762584356195e+21,1.4086070287397e+21,2715969375.4371,885.42133089959,1159.7256356628,923.59277673895,940.35760184405
3.6659729299198,1.0281813301614e+21,4.0638103768667e+21,1.0148781573124e+22,7.1021822314474e+21,4.6509358256903e+21,1.3163950494706e+21,2538320879.9008,890.2538913658,1153.4126807182,923.59930566102,940.74515157257
3.8404174083859,9.5962240008205e+20,3.7927953556586e+21,9.471921550484e+21,6.6284909693202e+21,4.3406707956399e+21,1.2284540299757e+21,2368901779.723,895.20208337283,1145.5555361326,923.60133043987,941.29173370849
4.014861886852,8.9366412036088e+20,3.5320635947891e+21,8.8207444415977e+21,6.1727735492978e+21,4.0421822886929e+21,1.1438592560323e+21,2205917510.4086,900.28338686935,1136.7501538951,923.59920243297,941.98099057965
4.1893063653181,8.2959929684108e+20,3.2788211942571e+21,8.1882770811632e+21,5.7301504272836e+21,3.7522757706442e+21,1.0617086101884e+21,2047622929.6558,905.38649962708,1127.3984224452,923.59327048354,942.78066901441
4.3637508437843,7.6715921944272e+20,3.0320070373406e+21,7.5718710726582e+21,5.2987683850953e+21,3.4697380990057e+21,9.8165977564774e+20,1893356839.2301,910.2899143052,1117.7602159193,923.58389417876,943.64607756701
4.5381953222504,7.0669583041544e+20,2.7930126811622e+21,6.9750009207416e+21,4.8810591424392e+21,3.1961620097111e+21,9.0416397465173e+20,1743991498.181,914.70557267392,1108.0049694791,923.57146398562,944.52358176288
4.7126398007165,6.4920118365255e+20,2.5657588701711e+21,6.4074554324225e+21,4.4838733922502e+21,2.9360338647256e+21,8.3049070158109e+20,1601979302.6819,918.33527318084,1098.2544126473,923.55642074758,945.35537350176
4.8870842791826,5.9613970911355e+20,2.356032341979e+21,5.8836822154239e+21,4.1173222497454e+21,2.6959748614459e+21,7.6251274916685e+20,1470937406.8657,920.92664300573,1088.6156344055,923.53926662162,946.08503643953
5.0615287576487,5.4919186983141e+20,2.1704727840841e+21,5.4202586949959e+21,3.7930072888772e+21,2.4835818516058e+21,7.0237804603845e+20,1355014248.7823,922.31723280431,1079.2049408401,923.52056415761,946.66311699816
5.2359732361148,5.1003802909643e+20,2.0157190087333e+21,5.0337605082124e+21,3.5225285425749e+21,2.3064501696504e+21,6.5223317467378e+20,1258355867.9526,922.4588436059,1070.1622907717,923.50092585022,947.05234693786
5.4104177145809,4.8021124649546e+20,1.8978277462125e+21,4.7393105022361e+21,3.3164689079748e+21,2.1715085678806e+21,6.140354358504e+20,1184743035.1861,921.41896351765,1061.6558226434,923.48099782982,947.23206185553
5.584862193047,4.6104434019402e+20,1.8220649118063e+21,4.5500575593769e+21,3.1840293892461e+21,2.0847804506732e+21,5.8948566364319e+20,1137461291.1007,919.36139720142,1053.8772295711,923.46144234176,947.20161288637
5.7593066715131,4.5360827412154e+20,1.7926624677573e+21,4.4765695811517e+21,3.1326044569293e+21,2.0511060599893e+21,5.7995011769519e+20,1119149760.4845,916.51264335344,1047.0299484348,923.44291938548,946.98182141124
5.9337511499792,4.585566110156e+20,1.8122038903189e+21,4.525299210278e+21,3.1667085516541e+21,2.0734398142812e+21,5.8626221784802e+20,1131417844.5321,913.12307565643,1041.3127050333,923.42606428993,946.61314001195
6.1081956284453,4.7581771245053e+20,1.8804077313361e+21,4.6955466735855e+21,3.2858507891312e+21,2.1514588296907e+21,6.0832934008349e+20,1174085492.845,909.43183205359,1036.9003991491,923.41145549755,946.14911694481
6.2826401069114,5.0414675996363e+20,1.9923569997289e+21,4.9750390606482e+21,3.4814415844305e+21,2.2795376775651e+21,6.4456027750383e+20,1244077698.3426,905.64181309914,1033.9229873671,923.39956717049,945.64432679029
6.4570845853775,5.4107602855319e+20,2.1383017355294e+21,5.339436502782e+21,3.7364472343763e+21,2.4465223414125e+21,6.9180114430992e+20,1335301570.927,901.9074636649,1032.4454733631,923.3907225673,945.14150753138
6.6315290638436,5.8344277026239e+20,2.3057440436551e+21,5.7575365169539e+21,4.0290321782768e+21,2.6381152733856e+21,7.4600945046569e+20,1439949528.9129,898.33443819027,1032.4546921819,923.38507097263,944.66422907227
6.8408624380029,6.3718389410471e+20,2.5181505184581e+21,6.2879454741814e+21,4.4002093432218e+21,2.8811753142437e+21,8.1478993113877e+20,1572690378.7396,894.3826828762,1034.5165638098,923.38282641058,944.13564045046
7.0501958121623,6.9074606012733e+20,2.7298572766672e+21,6.8166352617182e+21,4.770183952947e+21,3.1234526218022e+21,8.8336130311601e+20,1704992163.8502,890.822281799,1038.5523939575,923.38484770927,943.64712357817
7.2595291863216,7.4204695540544e+20,2.9326315192143e+21,7.3230379012462e+21,5.1245649332141e+21,3.3555245914243e+21,9.4905696548213e+20,1831712353.7288,887.6881381445,1043.9790252718,923.39071888275,943.19384444348
7.4688625604809,7.8978636424466e+20,3.1213322184185e+21,7.7943050771883e+21,5.4543625003223e+21,3.5715040963922e+21,1.0102088279791e+21,1949636720.1907,885.01243661462,1050.1711536247,923.39993451648,942.77701950755
7.6781959346402,8.3281299420416e+20,3.291407729441e+21,8.2190640250274e+21,5.7516179746239e+21,3.766178349471e+21,1.0653389194774e+21,2055918851.0411,882.83130161421,1056.6851950161,923.41192289507,942.40207645298
7.7828626217199,8.5306949434231e+20,3.3714784573114e+21,8.4190396314444e+21,5.8915668045715e+21,3.857833614218e+21,1.091298227438e+21,2105955251.7527,881.86920603042,1059.9816610711,923.4185367936,942.22630308404
7.8875293087996,8.7178481798258e+20,3.4454580103652e+21,8.6038047713937e+21,6.0208719709489e+21,3.9425196640518e+21,1.11528631958e+21,2152184132.4354,881.04054619357,1063.2787863063,923.42569020934,942.06258867806
7.9921959958792,8.8890756406166e+20,3.5131430296306e+21,8.772851372486e+21,6.1391776961679e+21,4.0200032936201e+21,1.1372367869158e+21,2194478580.3515,880.35023788174,1066.5411005777,923.43330237986,941.9117233587
8.0968626829589,9.0438470147261e+20,3.5743237477318e+21,8.9256554661698e+21,6.2461170967411e+21,4.0900440265638e+21,1.1570811684684e+21,2232707621.2863,879.80285143979,1069.7364888259,923.44129233032,941.77477234942
8.2015293700385,9.1816858899982e+20,3.6288117186715e+21,9.0617463524969e+21,6.3413605871441e+21,4.1524258040091e+21,1.1747579100749e+21,2266753530.4296,879.40228103909,1072.8571686541,923.44957937247,941.65296334123
8.3061960571182,9.3021085107159e+20,3.6764156239484e+21,9.1806461949074e+21,6.4245736312748e+21,4.2069293429626e+21,1.1902045607211e+21,2296496773.4427,879.15142292213,1075.8795112908,923.45808342888,941.54754021013
8.4108627441979,9.4048970756596e+20,3.7170492296464e+21,9.2821394344146e+21,6.4956052139861e+21,4.2534554896661e+21,1.2033926416664e+21,2321883275.4649,879.05190225108,1078.7625724955,923.4667259881,941.45978914274
